codigo,tit_original,tit_convertido
74213,SEXO E RISCO DE COMPROMETIMENTO DA FUNÇÃO GLOMERULAR: RELATO DE CAMPANHA DE RASTREIO,Sexo e Risco de Comprometimento da Função Glomerular: Relato de Campanha de Rastreio
74225,ACOMPANHAMENTO DE PRESSÃO ARTERIAL E ANTROPOMETRIA DE ESCOLARES PAULISTAS SUBMETIDOS A PROGRAMAS CONTINUADOS DE INTERVENÇÃO,Acompanhamento de Pressão Arterial e Antropometria de Escolares Paulistas Submetidos a Programas Continuados de Intervenção
74232,IMC E FUNÇÃO RENAL EM PACIENTES EM TRATAMENTO CONSERVADOR PORTADORES DE DOENÇA RENAL POLICÍSTICA DO ADULTO,IMC e Função Renal em Pacientes em Tratamento Conservador Portadores de Doença Renal Policística do Adulto
74242,DOENÇA RENAL ATEROEMBÓLICA SECUNDÁRIA A CATETERISMO CARDÍACO - RELATO DE CASO.,Doença Renal Ateroembólica Secundária a Cateterismo Cardíaco - Relato de Caso
74245,PARTICULARIDADES DOS IDOSOS PORTADORES DE DOENÇA RENAL CRÔNICA: UMA ATENÇÃO PARA O MANEJO INDIVIDUALIZADO,Particularidades dos Idosos Portadores de Doença Renal Crônica: uma Atenção para o Manejo Individualizado
74250,RELATO DE EXPERIÊNCIA: IMPLANTAÇÃO DO NÚCLEO DE SEGURANÇA DO PACIENTE EM UM SERVIÇO DE DIÁLISE,Relato de Experiência: Implantação do Núcleo de Segurança do Paciente em um Serviço de Diálise
74255,PERFIL DE PACIENTES RENAIS CRÔNICOS EM TRATAMENTO HEMODIALÍTICO NO INTERIOR DO CEARÁ,Perfil de Pacientes Renais Crônicos em Tratamento Hemodialítico no Interior do Ceará
74265,AVALIAÇÃO DA CARGA VIRAL POR PCR EBV QUANTITATIVO EM PACIENTES TRANSPLANTE RENAL PEDIÁTRICO,Avaliação da Carga Viral por PCR EBV Quantitativo em Pacientes Transplante Renal Pediátrico
74281,"PROTEÇÃO CONTRA INFECÇÃO, DIRETRIZES DE ENFERMAGEM EM UNIDADES DE TRANSPLANTE RENAL: REVISÃO SISTEMATIZADA.","Proteção Contra Infecção, Diretrizes de Enfermagem em Unidades de Transplante Renal: Revisão Sistematizada."
74320,CAMPANHA DE RASTREIO DE DOENÇA RENAL CRÔNICA EM HOSPITAL UNIVERSITÁRIO,Campanha de Rastreio de Doença Renal Crônica em Hospital Universitário
74340,TRATAMENTO E EVOLUÇÃO CLÍNICA DA GLOMERULONEFRITE MEMBRANOSA ASSOCIADA A GLOMERULOESCLEROSE SEGMENTAR : ESTUDO RETROSPECTIVO OBSERVACIONAL EM HOSPITAL UNIVERSITÁRIO.,Tratamento e Evolução Clínica da Glomerulonefrite Membranosa Associada a Glomeruloesclerose Segmentar: Estudo Retrospectivo Observacional em Hospital Universitário
74356,"DEPRESSÃO, ANSIEDADE E SEU IMPACTO NO RISCO DE SUICÍDIO EM PACIENTES DIALÍTICOS","Depressão, Ansiedade e seu Impacto no Risco de Suicídio em Pacientes Dialíticos"
74360,CAMPANHA DE RASTREIO DE DOENÇAS RENAIS EM HOSPITAL UNIVERSITÁRIO,Campanha de Rastreio de Doenças Renais em Hospital Universitário
74368,HEMOGLOBINÚRIA PAROXÍSTICA NOTURNA COMO CAUSA DE LESÃO RENAL AGUDA: RELATO DE CASO,Hemoglobinúria Paroxística Noturna como Causa de Lesão Renal Aguda: Relato de Caso
74379,INSUFICIÊNCIA RENAL AGUDA POR PICADA DE LOXOSCELES GENUS: EVOLUÇÃO ATÍPICA,Insuficiência Renal Aguda por Picada de Loxosceles Genus: Evolução Atípica
74388,Uso de polifarmácia por pacientes em tratamento hemodialítico em um serviço de Terapia Renal Substitutiva no Sul do Brasil,Uso de polifarmácia por pacientes em tratamento hemodialítico em um serviço de Terapia Renal Substitutiva no Sul do Brasil
74389,Análise do ganho de peso interdialítico em pessoas com doença renal crônica,Análise do Ganho de Peso Interdialítico em Pessoas com Doença Renal Crônica
74394,Infarto muscular: causa rara de dor muscular em paciente com diabetes mellitus (DM) e doença renal crônica (DRC).,Infarto muscular: causa rara de dor muscular em paciente com diabetes mellitus (DM) e doença renal crônica (DRC).
76560,Bexiga neurogênica secundária à infecção por herpes zoster em paciente transplantado renal,Bexiga Neurogênica Secundária à Infecção por Herpes Zoster em Paciente Transplantado Renal
76566,Histoplasmose disseminada em paciente transplantado renal,Histoplasmose Disseminada em Paciente Transplantado Renal
